--SOURCE: CSMN666LAB SPRING 2005
--PROD_NO, PROD_UNIT_PRICE, PROD_DESC

4493	13.92	"SCREWDRIVER REG RD 1 8""""X4"
4494	13.98	"SCREWDRIVER REG.RD 1/8""""X4"" CDD"
4495	8.14	"SCREWDRIVER REG RD 1/8""""X8"
4496	22.98	"SCREWDRIVER REG RD 1/8""""X8"" CDD"
4497	18.82	"SCREWDRIVER REG.RD 3/16""""X8""""CDD"
4498	35.9	SCREWDRIVER RD CLIP 3/32 X 2
4499	25.82	"SCREWDRIVER RD CLIP 3/32""""X2""""CDD"
4500	42.89	"SCREWDRIVER RD 3/32""""X3"
4501	37.34	"SCREWDRIVER RD 3/32""""X3"" CDD"
4502	59.84	SCREWDRIVER RD CLIP 3/32 X 4
4503	17.39	"Impact Socket  1-1/2"" Square Drive Deep Metric  95"
4504	25.62	"SCREWDRIVER 3/32X4"" - BULK"
4505	42.21	"SCREWDRIVER RD CLIP 3/32X4""""CDD"
4506	18.62	"SCREWDRIVER REG RD 3/8 X 8"" CDD"
4507	30.62	SCREWDRIVER REG RD 5/16 X 4
4508	27.47	"SCREWDRIVER REG RD 5/16 X 4""""CDD"
4509	39.79	SCREWRIVER REG RD 5/16 X 8
4510	45.68	"SCREWDRIVER REG RD 5/16 X 8""""CDD"
4511	61.48	SCREWDRIVER REG RD 5/32 X 3
4512	100.98	"SCREWDRIVER REG RD 5/32""""X3"" CDD"
4513	18.21	SCREWDRIVER REG RD 5/32 X 4
4514	30.17	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4515	26.95	"SCREWDRIVER REG RD 5/32 X 4""""CDD"
4516	38.86	SCREWDRIVER REG RD 5/32 X 5
4517	44.34	"SCREWDRIVER REG RD 5/32 X 5""""CDD"
4518	61.62	SCREWDRIVER REG.RD 5/32 X 8
4519	80.59	"SCREWDRIVER REG RD 5/32 X 8""""CDD"
4520	26.65	SCREWDRIVER BLADE REVERSE.3/16
4521	43.66	SCREWDRIVER BLADE REVERSE.1/4
4522	69.24	SCREWDRIVER BLADE REVERSE.5/16
4523	101.51	"PLIER  41/2"" ROUND NOSE"
4524	112.98	"PLIER  41/2"" ROUND NOSE  CDD"
4525	290.76	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4526	21.14	"SCREWDRIVER FREARSON  3/16""""X4"
4527	32.36	SCREWDRIVER STUBBY SQ. 4/4
4528	13.94	"PLIER  5""""DIAGONAL FC RELIEVED THROAT"
4529	231.85	"SCREWDRIVER STUBBY SQ 1/4"" CDD"
4530	334.97	SCREWDRIVER REG SQ.1/4 X 6
4531	77.13	"SCREWDRIVER REG SQ 1/4 X 6""""CDD"
4532	16.83	SCREWDRIVER REG.SQ.1/4 X 8
4533	24.7	2PC SHRCUTTER SET 10PK 170M/378M CD CCBX
4534	38.84	SCREWDRIVER STUBBY SQ. 3/16
4535	37.29	"SCREWDRIVER STUBBY SQ 3/16"" CLP STRIP"
4536	54	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4537	52.35	SCREWDRIVER REG.SQ. 3/16 X 3
4538	24.7	SCREWDRIVER REG.SQ 3/16 X 4
4539	4.56	"SCREWDRIVER REG.SQ.3/16 X 4""""CDD"
4540	4.76	SCREWDRIVER REG.SQ 3/16 X 6
4541	7.24	SCREWDRIVER REG.SQ.3/16 X 8
4542	8.28	SCREWDRIVER REG.SQ. 3/8 X 4
4543	8.28	"PLIER 4"" DIAGONAL"
4544	8.28	"PLIER  4"" DIAGONAL CARDED"
4545	8.16	"PLIER  5"" DIAGONAL FC  TAPERED HEAD"
4546	5.92	"PLIER  5"" DIAGONAL  FF TAP HD  CARDED"
4547	14.08	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4548	16.96	SCREWDRIVER STUBBY SQ. 5/16
4549	10.8	SCREWDRIVER REG.SQ.5/16 X 10
4550	10.76	SCREWDRIVER REG.SQ 5/16 X 4
4551	10.76	SCREWDRIVER REG.SQ. 5/16 X 8
4552	20	"PLIER 41/2"" DIAGONAL  STEEL RIVET"
4553	22.52	"PLIER 41/2"" DIAGONAL SF  STEEL RIVET"
4554	66.4	"PLIER  41/2""""DIAGONAL  STEEL RIVET"
4555	75.78	"PLIER  4 1/2"" DIAGONAL  CARDED"
4556	105.1	"PLIER 5"" DIAG REG BEVELEDGE STEEL RIVET"
4557	54.21	"PLIER  5""""DIAGONAL SPRING SF STEEL RIVET"
4558	31.62	"Impact Socket  1"" Square Drive Double Square Deep  2-1/8"
4559	11.52	"Impact Socket  2-1/2"" Square Drive Standard  6-1/4"
4560	11.77	"PLIER 5"" DIAGONAL REG BEVEL STEEL RIVET"
4561	12.54	SCREWDRIVER REG.SQ. 7/16X12
4562	39.4	SCREWDRIVER REG.SQ.7/16 X 18
4563	31.79	WIRE STRIPPER COMBO SELF-ADJ.
4564	33.86	SLOTTED BIT W/FINDER SLEEVE
4565	45.99	SD 3V SET SCREWDRIVER R 181 R 3322 P 12S
4566	73.82	TOOL SET SCREWDRIVER RD BLADE
4567	110.46	TOOL SET SCREWDRIVER SQ.BLADE
4568	228.45	TOOL SET SCREWDRIVER PHILLIPS
4569	274.94	SCREWDRIVER SCRULOX O AMBER CDD
4570	112.34	"Impact Socket  2-1/2"" Square Drive Deep  6-1/4"
4571	310.46	SCREWDRIVER SCRULOX 1 GREEN
4572	462.86	SCREWDRIVER SCRULOX 1 GREEN CDD
4573	1483.54	SCREWDRIVER SCRULOX 2
4574	750.26	SCREWDRIVER SCRULOX 2 RED CDD
4575	1245.78	SCREWDRIVER SCRULOX 3 BLACK CDD
4576	480.23	"PLIER  5""""LONG NOSE W/SIDE CUTTER"
4577	457.64	"PLIER 51/2"" LONG NOSE W/SIDE CUTTER"
4578	591.67	"PLIER  51/2"" LONG NOSE  W/SIDE CUTTER CD"
4579	1035.14	TOOL SET SCREWDRIVER COMBO
4580	90.74	HANDLE TORQUE AMPLIFIER BLACK
4581	37.16	"Impact Socket  2-1/2"" Square Drive Standard  6-3/8"
4582	60.02	CASE ONLY FOR TC100
4583	106.25	TOOL SET CASE W/TOOLS-TC100
4584	130.83	CASE ONLY FORTC150
4585	215.01	TOOL CASE TC150/ST
4586	280.36	CASE ONLY FOR TC200
4587	91.02	TOOL CASE MED W/TOOLS CORDURA CASE
4588	393.97	"PLIER 51/2"" LONG NOSE W/END CUTTER"
4589	14.14	"PLIER  51/2"" WIRING W/TIP CUTTER  CDD"
4590	10.21	CASE  EMPTY-ALUM-100MT
4591	525.09	CASE  TOOLS-ALUM-100ST
4592	13.53	"Impact Socket  2-1/2"" Square Drive Deep  6-3/8"
4593	35.96	CASE  EMPTY-ALUM-150MT
4594	25.41	CASE  TOOLS-ALUM-150ST
4595	39.94	TOOL CASE  LG-EMPTY - MOLDED
4596	33.93	TOOL CASE  LG W/O TOOLS MOLDED WHEELED
4597	50.72	TOOL CASE  LG W/TOOLS - MOLDED
4598	21.61	TOOL CASE  LG W/TOOLS MOLDED WHEELED
4599	504.71	TOOL CASE  MED-EMPTY-MOLDED
4600	617.46	TOOL CASE  MED W/TOOLS - MOLDED
4601	31.16	CASE  TOOL 200 METRIC BLACK
4602	14.28	TOOL CASE EMPTY MED GRAY BLOW MOLDED
4603	34.86	"Impact Socket  2-1/2"" Square Drive Standard  6-1/2"
4604	49.3	TOOL CASE W/TOOLS MED GRAY BLOW MOLDED
4605	92.7	TOOL CASE EMPTY SM GRAY BLOW MOLDED
4606	124.74	TOOL CASE W/TOOLS SM GRAY BLOW MOLDED
4607	225.75	TOOL CASE  LG-EMPTY - CORDURA
4608	369.62	TOOL CASE  LG-W/TOOLS - CORDURA
4609	19.97	TOOL CASE  MED-EMPTY-CORDURA
4610	21.07	TOOL CASE MED-W/TOOLS - CORDURA
4611	6.89	CASE ONLY W/O TOOLS SOFT
4612	17.8	CASE ONLY W/ TOOLS SOFT
4613	15.54	CASE ECONOMY SOFT SIDED W/O TOOLS
4614	9.11	"Impact Socket  2-1/2"" Square Drive Deep  6-1/2"
4615	64.42	TOOL SET SOFT ECONOMY CASE W/TOOLS
4616	134.97	TOOL SET MULTI-PURPOSE
4617	80.61	SCREWDRIVER TWO-IN-ONE STUBBY
4618	25.22	V-LG YELLOW V-BLOCK
4619	43.34	V-MD BLUE V-BLOCK
4620	41.27	V-SM RED V-BLOCK
4621	64.54	V-SUB WHITE V-BLOCK
4622	75.22	SCREWDRIVER X-LONG PHILLIP 3/16
4623	50.38	SCREWDRIVER X-LONG PHILLIPS 1/4
4624	1230.01	SCREWDRIVER REG.PHILLIPS  3/16
4625	1170.01	"Impact Socket  2-1/2"" Square Drive Standard  6-5/8"
4626	280.66	SCREWDRIVER REG PHILLIP 3/16 CD
4627	182.66	BIT SCREW ALLEN HEX  5/32
4628	183.22	BIT SCREW ALLEN HEX  3/16
4629	383.82	BIT SCREW ALLEN HEX 7/32
4630	5.16	BIT SCREW ALLEN HEX  1/4
4631	1.56	BIT SCREW SLOTTED 1/4
4632	16.74	BIT SCREW ALLEN HEX  5/16
4633	28.98	BIT SCREW PHILLIPS #1
4634	26.79	BIT SCREW PHILLIPS #2
4635	45.59	BIT ADAPTOR 6-1/4 HEX-1/4 SQ.
4636	6	"Impact Socket  2-1/2"" Square Drive Deep  6-5/8"
4637	24.52	BIT SCREW SLOTTED 3/16
4638	4.08	RATCHET OFFSET REVERSIBLE
4639	1626.57	BIT SCREW ALLEN HEX  .050
4640	165.28	BIT SCREW ALLEN HEX 1/16
4641	62.98	BIT SCREW ALLEN HEX 5/64
4642	62.98	SCREWDRIVER-EXTENSION
4643	62.98	BIT SCREW ALLEN HEX 3/32
4644	62.98	BIT SCREW ALLEN HEX 7/64
4645	20.83	TOOL SET SCD OFFSET RATCHET
4646	1.65	TOOL SET SCD OFFSET RATCHET
4647	0.98	"Impact Socket  2-1/2"" Square Drive Standard  6-3/4"
4648	2.1	TOOL SET SCD OFFSET RATCHET CDD
4649	1.18	BIT SCREW ALLEN HEX 1/8
4650	1.11	BIT SCREW ALLEN HEX 9/64
4651	1.85	XN100 KNIFE PRECISION LIGHT DUTY
4652	1.36	KNIFE PRECISION LIGHT DUTY BULK
4653	2.73	KNIFE PRECISION MED.DUTY
4654	1.89	KNIFE PRECISION HEAVY PLASTIC
4655	1.89	KNIFE PRECISION HEAVY METAL HDL
4656	1.89	KNIFE PRECISION CARVING
4657	1.89	KNIFE PRECISION SWIZEL BLADE
4658	1.89	"Impact Socket  2-1/2"" Square Drive Deep  6-3/4"
4659	20.41	BLADE KNIFE CHISEL GOUGE 3/16
4660	37.66	BLADE KNIFE STANDARD
4661	40.39	BLADE  KNIFE  FINE POINT
4662	37.51	XNB103B BLADE KNIFE FINE POINT BULK(100)
4663	15.36	BLADE KNIFE STENCIL
4664	6.1	BLADE KNIFE CHISEL GOUGE 1/4
4665	6.1	BLADE KNIFE CHISEL
4666	29.99	BLADE KNIFE GENERAL PURPOSE
4667	7.29	BLADE KNIFE POINTED
4668	53.15	BLADE KNIFE V-GOUGE 3/16
4669	4.62	"Impact Socket  1"" Square Drive Double Square  2-3/16"
4670	9.37	"Impact Socket  2-1/2"" Square Drive Standard  6-7/8"
4671	10.56	BLADE KNIFE STRAIGHT CARVING
4672	11.4	BLADE KNIFE POINTED CARVING
4673	14.09	BLADE KNIFE CURVED CARVING
4674	10.77	BLADE KNIFE V-GOUGE 3/32
4675	2.07	BLADE KNIFE SWIVEL
4676	4.85	BLADE KNIFE U-GOUGE 3/8
4677	4.76	BLADE KNIFE U-GOUGE 3/32
4678	5.78	KNIFE SET PRECISION/XN100 XN200
4679	15.64	CORDLESS DRIVER KIT IN BOX
4680	6.07	SCREWDRIVER  1.5X50MM SLOTTED - CDD
4681	6.79	"Impact Socket  2-1/2"" Square Drive Deep  6-7/8"
4682	6.7	BATTERY F/CORDLESS DRIVER XP1 CDD
4683	9.4	BATTERY CHARGER XP1 BOX
4684	9.4	SCREWDRIVER  2.0X65MM SLOTTED - CDD
4685	5.12	SCREWDRIVER  2.5X75MM SLOTTED - CDD
4686	6.6	SCREWDRIVER  3.0 SLOTTED X100MM-CDD
4687	6.84	SET 4PC PRECISION ELECT SCRDRV - CDD
4688	8.38	SCREWDRIVER SET 6/PC PRECISION ESD SAFE
4689	1.15	SET 7PC PRECISION ELECT SCRDRV - CDD
4690	1.64	SCREWDRIVER SET PRECISION DISPLAY RACK
4691	2.8	SCREWDRIVER #1 PHILLIPS ERGO HANDLE CDD
4692	5.3	"Impact Socket  2-1/2"" Square Drive Standard  7"
4693	8.93	SCREWDRIVER #2 PHILLIPS ERGO HANDLE CDD
4694	16.47	"SCREWDRIVER 1/4""""X4"" ERGO HANDLE CDD"
4695	3.39	"SCREWDRIVER 1/8""""X4"" ERGO HANDLE CDD"
4696	1.57	"SCREWDRIVER 3/16""""X6"" ERGO HANDLE CDD"
4697	4.16	SCREWDRIVER 5PC SET ERGO HANDLES CDD
4698	2.29	"SCREWDRIVER 5/16""""X6"" ERGO HANDLE CDD"
4699	5.72	"SCREWDRIVER 5/32X4"" ERGO HANDLE CDD"
4700	5.72	SCREWDRIVER 7 PIECE SET ERGO HANDLES CDD
4701	5.72	SCREWDRIVER #2 PHIL STBY ERGO HANDLE CDD
4702	6.91	"SCREWDRIVER 1/4"" STUBBY ERGO HANDLE CDD"
4703	6.91	"Impact Socket  2-1/2"" Square Drive Deep  7"
4704	8.62	SCREWDRIVER  SIZE 0  60MM  PHILLIPS-CDD
4705	8.62	SCREWDRIVER  SIZE 00  60MM PHILLIPS-CDD
4706	9.68	SCREWDRIVER  SIZE 1  80MM  PHILLIPS-CDD
4707	9.68	SCRWDRVR SET 6/PC TORX PRESION ESD SAFE
4708	10.93	TWEEZER  STAINLESS - #3
4709	10.93	TWEEZER  STAINLESS - #3C CARDED
4710	11.63	TWEEZER  STAINLESS - #3 CARDED
4711	12.06	TWEEZER  STAINLESS - #4 CARDED
4712	13.88	TWEEZER  STAINLESS - #5 CARDED
4713	17.11	TWEEZER  STAINLESS - #7
4714	21.46	"Impact Socket  2-1/2"" Square Drive Standard  7-1/8"
4715	22.96	TWEEZER  STAINLESS - #7 CARDED
4716	57.05	SCREWDRIVER SUPER-TRU 1 8
4717	8.51	"SCREWDRIVER SUPER-TRU 1/8"" CDD"
4718	3.92	SCREWDRIVER SUPER-TRU 3/16
4719	3.16	SCREWDRIVER SUPER-TRU 3/16X10
4720	3.16	"SCREWDRIVER SUPER-TRU 3 16"" CDD"
4721	3.16	SCREWDRIVER SUPER-TRU 1/4
4722	3.16	SCREWDRIVER SUPER-TRU 1/4 X 10
4723	3.55	"SCREWDRIVER SUPER-TRU 1/4"" CDD"
4724	3.75	TOOL SET SCREWDRIVER XST3
4725	3.92	"Impact Socket  2-1/2"" Square Drive Deep  7-1/8"
4726	4.14	TOOL SET SCREWDRIVER XST5
4727	4.5	SCREWDRIVER TORX T-10 3
4728	4.88	SCREWDRIVER  #10 TORX BX  TAMPER PROOF
4729	5.05	SCREWDRIVER #10 TORX CDD TAMPER PROOF
4730	5.64	"SCREWDRIVER TORX T-10 3"" CDD"
4731	5.96	HANDLE FIXED TORX #10 XTRA LGTH
4732	6.79	SCREWDRIVER TORX T-15 3
4733	9.18	SCREWDRIVER  BX TAMPER PROOF-TORX-15
4734	25.03	SCREWDRIVER CDD TAMPER PROOF TORX 15
4735	36.56	"SCREWDRIVER TORX T-15  3"" CDD"
4736	31.7	"Impact Socket  2-1/2"" Square Drive Standard  7-1/4"
4737	5.18	HANDLE FIXED TORX #15 XTRA LGTH
4738	5.99	SCREWDRIVER TORX T-20 3
4739	8.93	"SCREWDRIVER TORX T-20 3"" CDD"
4740	6.55	SCREWDRIVER TORX.T-25 3
4741	42.45	"SCREWDRIVER TORX T-25 3"" CDD"
4742	3.83	SCREWDRIVER TORX T-27 4-1/2
4743	3.83	SCREWDRIVER TORX T-27 4-1/2 CDD
4744	3.62	SCREWDRIVER TORX T-30 4-1/2
4745	4.04	SCREWDRIVER TORX T-30 4-1/2 CDD
4746	4.53	SCREWDRIVER TORX T-6 3
4747	6.37	"Impact Socket  2-1/2"" Square Drive Deep  7-1/4"
4748	12.33	"SCREWDRIVER TORX T-6  3"" CDD"
4749	10.39	SCREWDRIVER TORX T-8 3
4750	26.55	SCREWDRIVER  BOX TAMPER PROOF-#8TORX
4751	26.55	SCREWDRIVER  CDD TAMPER PROOF-#8TORX
4752	10.76	"SCREWDRIVER TORX T-8 3"" CDD"
4753	10.76	HANDLE  FIXED-TORX #8 XTRA LGTH
4754	3.9	TOOLZALL ELECTRONICS CARDED
4755	23.59	"Impact Socket  2-1/2"" Square Drive Standard  7-3/8"
4756	60.58	"Impact Socket  2-1/2"" Square Drive Deep  7-3/8"
4757	24.85	"Impact Socket  1"" Square Drive Double Square Deep  2-3/16"
4758	27.7	"Impact Socket  2-1/2"" Square Drive Standard  7-1/2"
4759	64.24	"Impact Socket  2-1/2"" Square Drive Deep  7-1/2"
4760	40.75	"Impact Socket  2-1/2"" Square Drive Standard  7-5/8"
4761	50.6	"Impact Socket  2-1/2"" Square Drive Deep  7-5/8"
4762	15.17	"Impact Socket  2-1/2"" Square Drive Standard  7-3/4"
4763	53.62	"Impact Socket  2-1/2"" Square Drive Deep  7-3/4"
4764	19.04	"Impact Socket  2-1/2"" Square Drive Standard  7-13/16"
4765	1.73	"Impact Socket  2-1/2"" Square Drive Deep  7-13/16"
4766	2.18	"Impact Socket  2-1/2"" Square Drive Standard  7-7/8"
4767	2.92	"Impact Socket  2-1/2"" Square Drive Deep  7-7/8"
4768	3.89	"Impact Socket  1"" Square Drive Double Square  2-1/4"
4769	10.77	"Impact Socket  2-1/2"" Square Drive Standard  8"
4770	10.39	"Impact Socket  2-1/2"" Square Drive Deep  8"
4771	20.69	"Impact Socket  2-1/2"" Square Drive Standard  8-1/8"
4772	7.74	"Impact Socket  2-1/2"" Square Drive Deep  8-1/8"
4773	8.09	"Impact Socket  2-1/2"" Square Drive Standard  8-1/4"
4774	10.3	"Impact Socket  2-1/2"" Square Drive Deep  8-1/4"
4775	7.44	"Impact Socket  2-1/2"" Square Drive Standard  8-3/8"
4776	9.75	"Impact Socket  2-1/2"" Square Drive Deep  8-3/8"
4777	18.48	"Impact Socket  2-1/2"" Square Drive Standard  8-1/2"
4778	5.41	"Impact Socket  2-1/2"" Square Drive Deep  8-1/2"
4779	8.31	"Impact Socket  1"" Square Drive Double Square Deep  2-1/4"
4780	29.39	"Impact Socket  2-1/2"" Square Drive Standard  8-3/4"
4781	9.9	"Impact Socket  2-1/2"" Square Drive Deep  8-3/4"
4782	4.59	"Impact Socket  2-1/2"" Square Drive Standard  8-7/8"
4783	3.01	"Impact Socket  2-1/2"" Square Drive Deep  8-7/8"
4784	2.87	"Impact Socket  2-1/2"" Square Drive Standard  9"
4785	51.05	"Impact Socket  2-1/2"" Square Drive Deep  9"
4786	9.08	"Impact Socket  2-1/2"" Square Drive Standard  9-1/8"
4787	8.48	"Impact Socket  2-1/2"" Square Drive Deep  9-1/8"
4788	12.3	"Impact Socket  2-1/2"" Square Drive Standard  9-1/4"
4789	6.21	"Impact Socket  2-1/2"" Square Drive Deep  9-1/4"
4790	1.87	"Impact Socket  1"" Square Drive Double Square  2-3/8"
4791	2.62	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4792	4.07	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4793	4.6	"Impact Socket  2-1/2"" Square Drive Double Ended Male Extension"
4794	3.3	"Impact Socket  2-1/2"" Square Drive Standard  1-5/8"
4795	3.48	"Impact Socket  2-1/2"" Square Drive Deep  1-5/8"
4796	16.05	"Impact Socket  2-1/2"" Square Drive Standard  1-11/16"
4797	11.28	"Impact Socket  2-1/2"" Square Drive Deep  1-11/16"
4798	1.87	"Impact Socket  2-1/2"" Square Drive Standard  1-3/4"
4799	1.87	"Impact Socket  2-1/2"" Square Drive Deep  1-3/4"
4800	2.66	"Impact Socket  2-1/2"" Square Drive Standard  1-13/16"
4801	0.59	"Impact Socket  1"" Square Drive Double Square Deep  2-3/8"
4802	1.99	"Impact Socket  2-1/2"" Square Drive Deep  1-13/16"
4803	2.7	"Impact Socket  2-1/2"" Square Drive Standard  1-7/8"
4804	2.7	"Impact Socket  2-1/2"" Square Drive Deep  1-7/8"
4805	2.7	"Impact Socket  2-1/2"" Square Drive Standard  1-15/16"
4806	3.04	"Impact Socket  2-1/2"" Square Drive Deep  1-15/16"
4807	6.69	"Impact Socket  2-1/2"" Square Drive Standard  2"
4808	16.31	"Impact Socket  2-1/2"" Square Drive Deep  2"
4809	15.71	"Impact Socket  2-1/2"" Square Drive Standard  2-1/16"
4810	2.52	"Impact Socket  2-1/2"" Square Drive Deep  2-1/16"
4811	14.03	"Impact Socket  2-1/2"" Square Drive Standard  2-1/8"
4812	15.15	"Impact Socket  1"" Square Drive Double Square  2-1/2"
4813	2.78	"Impact Socket  2-1/2"" Square Drive Deep  2-1/8"
4814	5.22	"Impact Socket  2-1/2"" Square Drive Standard  2-3/16"
4815	3.37	"Impact Socket  2-1/2"" Square Drive Deep  2-3/16"
4816	7.97	"Impact Socket  2-1/2"" Square Drive Standard  2-1/4"
4817	4.13	"Impact Socket  2-1/2"" Square Drive Deep  2-1/4"
4818	31.86	"Impact Socket  2-1/2"" Square Drive Standard  2-5/16"
4819	16.26	"Impact Socket  2-1/2"" Square Drive Deep  2-5/16"
4820	6.34	"Impact Socket  2-1/2"" Square Drive Standard  2-3/8"
4821	10.72	"Impact Socket  2-1/2"" Square Drive Deep  2-3/8"
4822	13.44	"Impact Socket  2-1/2"" Square Drive Standard  2-7/16"
4823	11.28	"Impact Socket  1"" Square Drive Double Square Deep  2-1/2"
4824	16.3	"Impact Socket  2-1/2"" Square Drive Deep  2-7/16"
4825	5.93	"Impact Socket  2-1/2"" Square Drive Standard  2-1/2"
4826	11.49	"Impact Socket  2-1/2"" Square Drive Deep  2-1/2"
4827	12.88	"Impact Socket  2-1/2"" Square Drive Standard  2-9/16"
4828	13.82	"Impact Socket  2-1/2"" Square Drive Deep  2-9/16"
4829	20.17	"Impact Socket  2-1/2"" Square Drive Standard  2-5/8"
4830	31.83	"Impact Socket  2-1/2"" Square Drive Deep  2-5/8"
4831	45.22	"Impact Socket  2-1/2"" Square Drive Standard  2-11/16"
4832	45.99	"Impact Socket  2-1/2"" Square Drive Deep  2-11/16"
4833	20.3	"Impact Socket  2-1/2"" Square Drive Standard  2-3/4"
4834	50.07	"Electronic Torque Wrench   210-2100 in. lbs.  1/2""  """"Ultra Torque"
4835	23.98	"Impact Socket  1/2"" Sq Dr Extensions  3"
4836	34.88	"Impact Socket  2-1/2"" Square Drive Deep  2-3/4"
4837	33.24	"Impact Socket  2-1/2"" Square Drive Standard  2-13/16"
4838	44.6	"Impact Socket  2-1/2"" Square Drive Deep  2-13/16"
4839	3.34	"Impact Socket  2-1/2"" Square Drive Standard  2-7/8"
4840	5.92	"Impact Socket  2-1/2"" Square Drive Deep  2-7/8"
4841	5.92	"Impact Socket  2-1/2"" Square Drive Standard  2-15/16"
4842	5.92	"Impact Socket  2-1/2"" Square Drive Deep  2-15/16"
4843	21.49	"Impact Socket  2-1/2"" Square Drive Standard  3"
4844	1.73	"Impact Socket  2-1/2"" Square Drive Deep  3"
4845	1.76	"Impact Socket  2-1/2"" Square Drive Standard  3-1/16"
4846	1.57	"Impact Socket  1/2"" Sq Dr Extensions  5"
4847	1.27	"Impact Socket  2-1/2"" Square Drive Deep  3-1/16"
4848	1.18	"Impact Socket  2-1/2"" Square Drive Standard  3-1/8"
4849	1.52	"Impact Socket  2-1/2"" Square Drive Deep  31/8"
4850	2.17	"Impact Socket  2-1/2"" Square Drive Standard  3-3/16"
4851	2.6	"Impact Socket  2-1/2"" Square Drive Deep  3-3/16"
4852	2.56	"Impact Socket  2-1/2"" Square Drive Standard  3-1/4"
4853	2.17	"Impact Socket  2-1/2"" Square Drive Deep  3-1/4"
4854	6.38	"Impact Socket  2-1/2"" Square Drive Standard  3-5/16"
4855	6.62	"Impact Socket  2-1/2"" Square Drive Deep  3-5/16"
4856	6.38	"Impact Socket  2-1/2"" Square Drive Standard  3-3/8"
4857	6.38	"Impact Socket  1/2"" Sq Dr Extensions  10"
4858	5.11	"Impact Socket  2-1/2"" Square Drive Deep  3-3/8"
4859	7.5	"Impact Socket  2-1/2"" Square Drive Standard  3-7/16"
4860	2.45	"Impact Socket  2-1/2"" Square Drive Deep  3-7/16"
4861	2.45	"Impact Socket  2-1/2"" Square Drive Standard  3-1/2"
4862	2.62	"Impact Socket  2-1/2"" Square Drive Deep  3-1/2"
4863	2.62	"Impact Socket  2-1/2"" Square Drive Standard  3-9/16"
4864	9.26	"Impact Socket  2-1/2"" Square Drive Deep  3-9/16"
4865	1.9	"Impact Socket  2-1/2"" Square Drive Standard  3-5/8"
4866	5.9	"Impact Socket  2-1/2"" Square Drive Deep  3-5/8"
4867	1.8	"Impact Socket  2-1/2"" Square Drive Standard  3-11/16"
4868	4.84	"Impact Socket  3/4"" Square Drive Extension"
4869	33.86	"Impact Socket  2-1/2"" Square Drive Deep  3-11/16"
4870	2.41	"Impact Socket  2-1/2"" Square Drive Standard  3-3/4"
4871	7.65	"Impact Socket  2-1/2"" Square Drive Deep  3-3/4"
4872	56.02	"Impact Socket  2-1/2"" Square Drive Standard  3-13/16"
4873	9.49	"Impact Socket  2-1/2"" Square Drive Deep  3-13/16"
4874	3.4	"Impact Socket  2-1/2"" Square Drive Standard  3-7/8"
4875	33.6	"Impact Socket  2-1/2"" Square Drive Deep  3-7/8"
4876	38.01	"Impact Socket  2-1/2"" Square Drive Standard  3-15/16"
4877	47.45	"Impact Socket  2-1/2"" Square Drive Deep  3-15/16"
4878	7.54	"Impact Socket  2-1/2"" Square Drive Standard  4"
4879	72.97	"Impact Socket  3/4"" Square Drive Extension"
4880	9.81	"Impact Socket  2-1/2"" Square Drive Deep  4"
4881	12.07	"Impact Socket  2-1/2"" Square Drive Standard  4-1/16"
4882	15.5	"Impact Socket  2-1/2"" Square Drive Deep  4-1/16"
4883	24.9	"Impact Socket  2-1/2"" Square Drive Standard  4-1/8"
4884	38.77	"Impact Socket  2-1/2"" Square Drive Deep  4-1/8"
4885	55.34	"Impact Socket  2-1/2"" Square Drive Standard  4-3/16"
4886	3.08	"Impact Socket  2-1/2"" Square Drive Deep  4-3/16"
4887	2.67	"Impact Socket  2-1/2"" Square Drive Standard  4-1/4"
4888	3.82	"Impact Socket  2-1/2"" Square Drive Deep  4-1/4"
4889	5.02	"Impact Socket  2-1/2"" Square Drive Standard  4-5/16"
4890	11.81	"Impact Socket  3/4"" Square Drive Extension"
4891	16.77	"Impact Socket  2-1/2"" Square Drive Deep  4-5/16"
4892	7.43	"Impact Socket  2-1/2"" Square Drive Standard  4-3/8"
4893	13.71	"Impact Socket  2-1/2"" Square Drive Deep  4-3/8"
4894	15.38	"Impact Socket  2-1/2"" Square Drive Standard  4-7/16"
4895	6.18	"Impact Socket  2-1/2"" Square Drive Deep  4-7/16"
4896	6.91	"Impact Socket  2-1/2"" Square Drive Standard  4-1/2"
4897	9.68	"Impact Socket  2-1/2"" Square Drive Deep  4-1/2"
4898	13.49	"Impact Socket  2-1/2"" Square Drive Standard  4-5/8"
4899	45.89	"Impact Socket  2-1/2"" Square Drive Deep  4-5/8"
4900	2.88	"Impact Socket  2-1/2"" Square Drive Standard  4-3/4"
4901	3.72	"Impact Socket  3/4"" Square Drive Extension"
4902	4.56	"Impact Socket  2-1/2"" Square Drive Deep  4-3/4"
4903	6.73	"Impact Socket  2-1/2"" Square Drive Standard  4-7/8"
4904	8.98	"Impact Socket  2-1/2"" Square Drive Deep  4-7/8"
